Version	2	Start	1459535196.169
Time	Valor
318.009	17875
318.125	18199
318.277	18947
318.347	19384
318.411	19685
318.518	19896
318.560	20321
318.810	20255
318.834	20127
318.837	20285
318.858	20357
319.087	21706
319.226	21529
319.244	21096
319.301	20867
319.344	21081
319.392	21096
319.609	20792
319.616	20331
319.681	20179
319.757	19559
319.767	19164
320.249	17640
320.294	17492
320.302	17327
320.312	16963
320.380	18474
320.410	18892
320.497	18779
320.717	18795
320.729	18906
320.738	18910
320.858	19649
320.997	20288
321.015	20347
321.055	20416
321.075	20661
321.131	20679
321.193	20433
321.229	20492
321.288	20560
321.410	20784
321.462	20530
321.506	20312
321.533	20226
321.607	20321
321.664	20490
321.725	20423
321.785	20556
321.827	20481
321.848	20464
321.903	20569
321.937	20472
322.055	20527
322.115	20726
322.233	20758
322.235	20766
322.243	20727
322.329	20921
322.362	20855
322.386	20803
322.446	20697
322.508	20750
322.572	20731
322.625	20874
322.713	20894
322.779	20933
322.836	20905
322.954	21050
323.023	20909
323.077	20727
323.079	20749
323.258	21128
323.375	20891
323.469	20831
323.554	20503
323.615	20441
323.674	20347
323.703	20407
323.738	20412
323.827	20325
323.973	20145
324.006	20169
324.037	20123
324.094	20062
324.126	20027
324.215	20124
324.219	19975
324.277	20004
324.367	20274
324.428	20515
324.494	20440
324.560	20345
324.607	20320
324.639	20406
324.665	20452
324.725	20449
324.814	20505
324.882	20545
324.937	20431
324.975	20481
324.995	20453
325.058	20461
325.090	20615
325.147	20617
325.206	20778
325.384	20697
325.476	20727
325.539	20620
325.596	20600
325.625	20598
325.719	20641
325.773	20587
325.777	20587
325.836	20704
325.983	20705
326.046	20729
326.050	20727
326.107	20674
326.195	20881
326.223	20924
326.245	20921
326.328	20908
326.379	20865
326.408	20822
326.439	20782
326.469	20805
326.615	20669
326.763	20848
326.826	20861
326.946	20816
327.003	20890
327.007	20947
327.033	21086
327.093	20962
327.183	21018
327.243	21007
327.276	21184
327.367	21120
327.395	21109
327.429	20819
327.484	21118
327.573	21119
327.635	21197
327.725	21277
327.784	21444
327.912	21178
327.993	21331
328.054	21410
328.116	21397
328.237	21428
328.387	21381
328.421	21266
328.582	21159
328.605	21353
328.629	21556
328.687	21249
328.745	21278
328.777	21211
328.833	21260
328.927	21287
329.077	21158
329.114	21186
329.201	21817
329.233	21871
329.388	21454
329.407	21526
329.438	21532
329.468	21408
329.526	20864
329.587	20742
329.617	19922
329.676	19855
329.739	20258
329.855	20687
329.975	20638
330.065	20616
330.130	20187
330.277	19905
330.377	19647
330.426	19804
330.515	19940
330.566	19917
330.605	20258
330.704	20232
330.783	20099
330.815	19962
330.851	20069
330.856	20207
330.973	20224
331.028	20227
331.117	20397
331.176	20390
331.266	19990
331.336	19612
331.359	19633
331.474	19810
331.506	19870
331.535	19705
331.575	19711
331.659	19761
331.715	19831
331.805	19599
331.872	19557
331.925	19721
331.984	19836
332.047	19703
332.078	19580
332.106	19401
332.168	19319
332.289	19600
332.347	19346
332.434	19289
332.468	19304
332.498	19280
332.675	19140
332.736	19224
332.825	19091
332.891	19076
332.893	19095
332.924	19130
332.951	19128
332.979	19046
333.036	19026
333.098	18954
333.153	18872
333.218	18872
333.338	18659
333.403	18642
333.426	18602
333.495	18856
333.547	18590
333.624	18626
333.665	18511
333.843	18778
333.880	18700
334.140	18826
334.406	18536
334.410	18521
334.426	18454
334.538	18393
334.645	18315
334.808	18312
334.831	18206
334.925	18214
334.945	18242
334.965	18307
334.979	18213
335.003	18270
335.025	18308
335.096	18210
335.124	18453
335.148	18430
335.320	18282
335.352	18377
335.397	18238
335.494	18328
335.572	18611
335.598	18497
335.639	18597
335.977	18581
336.014	18736
336.021	18662
336.029	18718
336.039	18669
336.047	18514
336.110	18464
336.120	18419
336.132	18440
336.190	18561
336.245	18598
336.411	18745
336.437	18978
336.438	18978
336.465	19054
336.525	19020
336.569	19072
336.674	19261
336.768	18897
336.822	18944
336.905	18973
336.996	18833
337.007	19044
337.088	19208
337.146	19503
337.234	19487
337.355	19770
337.388	19832
337.447	19881
337.624	19871
337.689	19968
337.714	20158
337.721	20132
337.780	20285
337.812	20367
337.943	20367
338.045	20387
338.149	20320
338.224	20497
338.289	20562
338.409	20587
338.506	20507
338.584	20286
338.645	20539
338.687	20498
338.769	20651
338.824	20648
339.099	20823
339.154	20710
339.187	20590
339.245	20537
339.277	20580
339.308	20515
339.367	20501
339.460	20287
339.529	20369
339.574	20202
339.664	20241
339.756	20241
339.814	20545
339.876	20637
339.934	20816
339.996	20693
340.084	19998
340.174	19606
340.206	19608
340.294	19744
340.326	19740
340.386	19855
340.600	19877
340.702	19902
340.703	19902
340.814	19595
340.835	19555
340.900	19273
340.954	19271
341.068	19153
341.107	19096
341.201	18574
341.292	18585
341.310	18800
341.382	18647
341.470	18346
341.617	18607
341.764	17781
341.858	18085
341.944	18326
342.070	18188
342.210	17668
342.244	17583
342.275	17576
342.341	17627
342.396	17688
342.457	17584
342.531	17432
342.574	17665
342.635	17639
342.814	17580
342.826	17581
342.913	17877
343.025	17923
343.059	17920
343.087	17820
343.171	17722
343.205	17730
343.300	17837
343.327	17908
343.385	18070
343.474	18232
343.535	17978
343.654	17989
343.751	18066
343.807	18210
344.015	17955
344.106	17689
344.195	17385
344.288	17212
344.314	17119
344.377	17136
344.416	17091
344.464	17067
344.558	16823
344.588	16728
344.645	16420
344.828	16131
344.946	16246
345.006	16085
345.074	15792
345.127	15604
345.217	15716
345.247	15766
345.339	15789
345.382	15778
345.390	15769
345.455	15761
345.515	16001
345.606	16148
345.636	16104
345.764	16229
345.876	16319
345.938	16397
345.996	16631
346.061	16692
346.115	16876
346.192	16897
346.241	16946
346.296	17142
346.329	17195
346.504	17526
346.539	17604
346.625	17485
346.687	17317
346.775	17218
346.779	17233
346.897	17078
347.003	17209
347.026	17148
347.138	17029
347.166	16991
347.199	16964
347.284	16809
347.289	16827
347.316	16805
347.317	16787
347.347	16732
347.350	16800
347.406	16747
347.497	16754
347.527	16720
347.589	16714
347.674	16356
347.738	16325
347.798	16304
347.927	16310
348.004	16192
348.048	15859
348.056	15862
348.094	15976
348.247	16137
348.395	16043
348.427	16240
348.515	16627
348.586	16541
348.640	16812
348.698	16577
348.729	16975
348.794	17169
348.844	17136
348.875	17217
348.973	17061
349.025	17353
349.059	17344
349.176	17334
349.271	17375
349.329	17326
349.384	17219
349.388	17212
349.475	16952
349.504	16952
349.543	17186
349.623	17116
349.731	17112
349.732	17086
349.833	17153
349.894	17134
350.020	16749
350.168	16505
350.527	17010
350.584	16969
350.616	17068
350.677	16793
350.734	16746
350.795	16495
350.856	16671
350.948	16351
351.008	16275
351.193	16498
351.336	16314
351.394	16144
351.515	16103
351.576	16216
351.639	16306
351.667	16346
351.758	16302
351.844	16597
352.029	16323
352.059	16451
352.146	16501
352.296	16497
352.416	16717
352.447	16698
352.504	16717
352.569	16601
352.628	16999
352.764	16793
352.804	16791
352.948	16813
352.989	16822
353.104	16904
353.175	16882
353.298	16806
353.354	16697
353.375	16618
353.434	16410
353.555	16713
353.659	16627
353.706	16722
353.773	16851
354.006	16835
354.154	17198
354.189	17367
354.306	17252
354.367	17225
354.428	17220
354.544	17193
354.577	17211
354.604	17304
354.724	17092
354.814	16966
354.847	16966
354.881	16990
354.968	17088
354.998	17172
355.025	17203
355.117	17108
355.298	17411
355.416	17490
355.419	17626
355.452	17634
355.537	17666
355.656	17538
355.714	17655
355.779	17620
355.871	17529
355.896	17449
356.023	17383
356.038	17458
356.055	17538
356.152	17527
356.179	17531
356.587	17766
356.689	17699
356.775	17659
356.977	17652
357.215	17537
357.223	17526
357.457	17673
357.560	17724
357.704	17838
357.867	17650
357.938	17714
358.064	17732
358.149	17750
358.336	17799
358.367	17810
358.423	18006
358.429	18114
358.439	17904
358.445	17841
358.452	17944
358.464	17961
358.477	18197
358.483	18145
358.518	18043
358.530	18132
358.548	18239
358.573	18414
358.579	18409
358.631	18414
358.646	18339
358.673	18519
358.692	18552
358.728	18588
358.751	18514
358.772	18523
358.821	18592
358.839	18607
358.985	18616
359.014	18709
359.136	18836
359.198	18881
359.254	18896
359.318	18972
359.408	18941
359.434	18931
359.535	19233
359.589	19281
359.743	19472
359.796	19469
359.862	19366
359.967	19354
359.984	19527
360.099	19689
360.300	19722
360.335	19699
360.415	19695
360.439	19689
360.569	19553
360.606	19708
360.743	19790
361.059	19791
361.479	19694
361.530	19776
361.597	19961
361.630	20120
361.692	20305
361.718	20098
361.777	20502
361.834	20265
361.869	20129
361.905	20110
361.957	19949
361.988	19897
362.077	20216
362.112	20247
362.225	20312
362.384	20384
362.391	20417
362.418	20340
362.440	20378
362.469	20892
362.554	20952
362.623	20833
362.649	20669
362.737	20553
362.827	20353
362.921	20258
363.006	20224
363.077	20226
363.155	20534
363.214	20612
363.245	20638
363.397	21022
363.454	21089
363.567	21321
363.587	21413
363.642	21494
363.710	21793
363.896	22000
364.020	21854
364.042	21962
364.111	22055
364.192	22036
364.210	21739
364.298	21260
364.397	21354
364.656	20930
364.695	20696
364.761	20587
364.804	20659
364.837	20758
364.940	20914
364.995	20707
365.020	20584
365.076	20440
365.139	20403
365.295	20291
365.374	20260
365.526	19664
365.558	19511
365.637	19427
365.677	19338
365.765	18844
365.794	18838
365.799	18861
365.933	18490
365.948	18499
365.976	18646
366.009	18585
366.106	18997
366.188	18504
366.289	18624
366.341	18844
366.459	18734
366.511	18351
366.575	18116
366.679	18353
366.697	18406
366.757	18396
366.820	18360
366.874	18242
366.942	18407
367.058	18471
367.090	18392
367.118	18295
367.241	18309
367.327	18018
367.508	17710
367.597	17719
367.685	17623
367.715	17558
367.929	17463
367.994	17296
368.015	17247
368.050	17268
368.171	17059
368.233	17414
368.258	17527
368.295	17449
368.353	17352
368.380	17335
368.437	17287
368.584	17355
368.648	17226
368.735	17032
368.768	17183
368.889	17150
368.952	17036
368.957	16906
369.008	16974
369.069	17132
369.128	17004
369.187	16990
369.225	16836
369.277	16807
369.336	16867
369.396	16950
369.485	17021
369.635	17342
369.758	17384
369.825	17435
369.907	17647
370.027	17875
370.153	18170
370.161	18172
370.166	18241
370.268	18542
370.295	18764
370.386	18807
370.686	18949
370.806	19004
370.877	19049
371.015	19075
371.195	19277
371.254	19461
371.323	19000
371.376	18818
371.409	19054
371.468	19237
371.541	19338
371.607	19146
371.650	19048
371.706	19033
371.798	18987
371.857	18541
371.927	18686
372.004	18360
372.040	18329
372.104	18378
372.195	18643
372.217	18781
372.287	18791
372.364	18720
372.432	18832
372.486	18828
372.556	18811
372.579	18719
372.634	18696
372.666	18711
372.727	18599
372.793	18658
372.825	18696
373.001	18650
373.098	18543
373.162	18519
373.179	18314
373.352	18316
373.369	18187
373.419	18129
373.575	18165
373.594	17846
373.690	17715
373.851	17746
373.973	17572
373.988	17420
374.025	17315
374.068	17066
374.092	17134
374.109	17156
374.173	17046
374.206	17204
374.229	17278
374.298	17406
374.376	17495
374.409	17357
374.468	17490
374.590	17457
374.679	16992
374.766	16781
374.799	16762
374.983	16613
375.099	16724
375.177	16701
375.307	16909
375.455	16687
375.517	16589
375.558	16547
375.702	16774
375.735	16848
375.786	16836
375.827	16470
375.910	16621
375.939	16918
375.980	17433
376.027	17438
376.116	17596
376.206	17615
376.389	17728
376.420	17773
376.461	17729
376.486	17460
376.627	18115
376.627	18106
376.828	18082
376.842	18025
376.855	18266
377.061	18495
377.081	18857
377.107	18806
377.192	18982
377.255	19360
377.326	19493
377.351	19479
377.409	19550
377.500	19897
377.560	20108
377.646	19934
377.777	20199
377.855	20391
377.951	19935
378.007	19580
378.080	19686
378.081	19713
378.157	20005
378.399	20305
378.435	20332
378.486	20377
378.561	20422
378.638	20501
378.697	20348
378.725	20480
378.819	20879
378.880	21308
379.117	20842
379.210	20503
379.355	20670
379.360	20738
379.385	20484
379.423	20535
379.507	20421
379.595	19709
379.676	19155
379.748	18279
379.837	17913
379.872	17606
379.928	17378
380.058	16556
380.105	15883
380.140	15711
380.257	15033
380.349	14626
380.435	14019
380.526	13146
380.582	12942
380.614	12538
380.675	12233
380.767	11296
380.828	10860
380.919	10333
380.979	9474
381.008	9074
381.037	8849
381.040	8815
381.095	8497
381.184	8192
381.248	7769
381.276	7410
381.367	6743
381.434	6558
381.518	6485
381.546	6485
381.578	6470
381.702	6404
381.702	6399
381.726	6392
381.762	6260
381.845	5834
381.882	5737
381.935	5594
381.969	5656
382.068	5604
382.237	5286
382.456	5304
382.507	5206
382.566	5119
382.596	5139
382.598	5139
382.626	5194
382.715	5264
382.805	5301
382.956	5255
383.079	4950
383.181	4921
383.230	4786
383.261	4749
383.350	4735
383.378	4677
383.437	4700
383.527	4779
383.646	4614
383.708	4490
383.794	4418
383.864	4467
383.977	4638
384.081	4829
384.127	4954
384.210	5242
384.304	5737
384.367	5864
384.398	5902
384.431	5984
384.488	6012
384.544	5836
384.607	5519
384.669	5527
384.754	5647
384.814	5668
384.910	5777
384.998	6002
385.150	6258
385.180	6270
385.295	6236
385.394	6135
385.445	6306
385.453	6321
385.567	6440
385.630	6466
385.688	6505
385.746	6565
385.778	6579
385.837	6573
385.897	6574
385.930	6674
385.986	6629
386.138	6798
386.224	6786
386.315	6897
386.348	6894
386.404	6913
386.466	6656
386.570	6544
386.646	6471
386.679	6427
386.706	6461
386.773	6479
386.826	6320
386.833	6317
386.938	5942
386.950	5871
387.097	6075
387.159	6034
387.198	5923
387.276	5675
387.368	5480
387.486	5680
387.548	5718
387.635	5680
387.930	6277
387.942	6233
388.058	5969
388.157	5751
388.240	5690
388.299	5857
388.385	5950
388.445	6039
388.543	6024
388.659	6389
388.688	6566
388.775	6272
388.808	6136
388.867	6097
388.962	6175
388.985	6236
389.076	6198
389.225	6483
389.285	6660
389.319	7197
389.385	7366
389.495	7439
389.525	7375
389.591	7187
389.668	7101
389.679	7012
389.705	6620
389.774	6511
389.831	6400
389.888	6466
389.948	6593
390.005	7539
390.104	8436
390.222	9251
390.259	9247
390.275	9235
390.399	8461
390.457	8328
390.547	7539
390.577	7565
390.669	7642
390.727	7528
390.880	7451
390.966	7139
391.091	6610
391.117	6581
391.182	6401
391.237	6258
391.299	6280
391.454	6404
391.475	6340
391.505	6310
391.535	6299
391.597	6316
391.663	6448
391.761	6293
391.808	6227
391.876	6140
391.933	6099
391.988	6104
392.019	6168
392.134	6301
392.228	6166
392.290	6179
392.318	6184
392.377	6065
392.435	6042
392.442	6009
392.467	5921
392.502	5897
392.526	5750
392.592	5583
392.776	6121
392.829	6448
392.887	6566
392.928	6813
393.005	7506
393.035	7632
393.125	7916
393.159	8138
393.218	8168
393.305	8239
393.366	8391
393.430	8883
393.515	9375
393.576	9482
393.666	9602
393.765	10381
393.913	11940
393.991	12150
394.002	12222
394.118	10013
394.297	8418
394.365	7552
394.445	7558
394.509	7345
394.538	6935
394.625	6374
394.744	6356
394.841	6341
394.925	6080
394.995	6171
395.063	6197
395.264	7364
395.287	7364
395.332	7596
395.408	7459
395.495	7200
395.617	7621
395.709	7783
395.795	7602
395.887	7843
395.946	7785
396.090	7245
396.128	7142
396.399	6868
396.408	6786
396.416	6423
396.498	6352
396.503	6817
396.663	8329
396.730	8983
396.759	9104
396.817	8883
396.877	8377
396.938	8204
396.984	8280
397.027	8209
397.059	8213
397.120	8185
397.178	8202
397.209	8333
397.270	8531
397.329	8733
397.358	8964
397.417	8722
397.479	8877
397.537	8940
397.597	9048
397.685	8874
397.768	8911
397.836	8758
397.987	8880
398.076	9358
398.168	9464
398.294	9753
398.300	9787
398.347	10076
398.410	10770
398.527	11165
398.652	11256
398.678	11320
398.738	11389
398.908	11923
399.100	11698
399.215	11636
399.376	11564
399.429	11301
399.486	11444
399.585	11566
399.669	11804
399.727	12023
399.857	11630
399.936	11727
399.965	11704
400.205	11540
400.267	11403
400.327	11354
400.387	11232
400.454	11269
400.463	11284
400.572	11275
400.579	10910
400.629	10901
400.688	10677
400.721	10734
400.897	10515
400.930	10498
401.015	10430
401.076	10681
401.135	10814
401.161	10826
401.225	10757
401.288	10853
401.375	11146
401.443	11257
401.472	11609
401.555	12095
401.618	11919
401.677	11795
401.681	11786
401.707	11811
401.750	11913
401.825	11493
401.855	11439
402.006	11634
402.098	11499
402.187	12228
402.219	12334
402.249	12602
402.338	12598
402.401	12519
402.464	12307
402.549	12198
402.638	12224
402.699	12211
402.764	12296
402.827	12346
402.850	12381
402.913	12745
402.997	13053
403.028	13200
403.267	13142
403.326	13165
403.357	13149
403.362	13153
403.388	13150
403.423	13343
403.508	13427
403.595	13444
403.687	13545
403.745	13487
403.837	13502
403.958	13357
403.986	13296
404.140	13322
404.264	13223
404.317	13219
404.376	13106
404.450	13014
404.557	12528
404.778	12953
404.825	13291
404.975	13132
405.016	13046
405.129	13207
405.129	13226
405.197	13505
405.228	13376
405.275	13230
405.369	13313
405.396	13494
405.485	13585
405.609	13506
405.645	13701
405.725	13867
405.785	14241
405.819	14520
405.916	14631
405.924	14713
405.995	14917
406.028	14978
406.092	15049
406.176	14874
406.207	14905
406.212	14922
406.297	15132
406.327	15301
406.359	15281
406.447	15346
406.453	15159
406.492	15082
406.542	15312
406.666	15367
406.748	15437
406.792	15467
406.872	15309
406.929	15274
406.956	15121
407.076	15102
407.197	15165
407.333	15214
407.420	15008
407.425	14949
407.555	15021
407.622	15140
407.677	15216
407.829	14803
407.860	14828
407.948	14878
407.954	15041
408.075	14986
408.100	14966
408.202	14815
408.248	15083
408.305	15080
408.433	15250
408.580	15313
408.636	15186
408.640	15141
408.698	15084
408.755	15158
408.823	15203
408.879	15285
408.996	15520
409.027	15505
409.060	15470
409.146	15816
409.216	16243
409.298	15699
409.299	15705
409.397	15792
409.449	15848
409.511	15851
409.687	15697
409.836	15961
409.865	16005
409.898	16079
409.933	16193
410.016	15709
410.049	15987
410.079	16057
410.135	16218
410.197	16294
410.324	16039
410.409	15611
410.495	15463
410.556	15715
410.621	15593
410.720	15408
410.765	15326
410.830	15534
410.975	15585
411.035	15535
411.127	15576
411.188	15420
411.262	15372
411.307	15215
411.337	15215
411.434	15318
411.485	15148
411.548	15056
411.607	14972
411.695	15059
411.819	15023
411.878	15053
412.028	15411
412.058	15294
412.118	14953
412.175	14481
412.205	14381
412.301	14818
412.360	14795
412.449	14961
412.481	15066
412.577	15215
412.597	15200
412.641	15192
412.716	14596
412.765	14598
412.959	15157
413.006	15166
413.019	15125
413.049	15228
413.143	15446
413.197	15423
413.259	15361
413.308	15275
413.351	15029
413.416	14937
413.500	14703
413.588	14647
413.646	14587
413.710	14551
413.767	14464
413.828	14441
413.887	14437
413.921	14478
413.949	14541
414.036	14511
414.067	14464
414.129	14482
414.249	14876
414.308	14800
414.337	14759
414.367	14660
414.399	14599
414.515	14832
414.545	15036
414.580	14814
414.666	14693
414.727	14743
414.846	14963
414.902	14957
415.068	15009
415.091	15077
415.148	15416
415.296	14980
415.356	14858
415.388	15039
415.478	15264
415.538	15162
415.569	15060
415.646	15093
415.806	14967
415.960	14577
416.019	14636
416.047	14843
416.108	14885
416.139	15010
416.198	14811
416.256	14782
416.317	14864
416.444	14931
416.465	14935
416.620	15047
416.739	14894
416.775	14864
416.829	14868
417.052	14839
417.187	14897
417.288	14962
417.297	14962
417.318	14910
417.384	14889
417.416	14831
417.457	14866
417.493	14762
417.580	14581
417.702	14640
417.763	14706
417.823	14672
417.883	14692
417.967	14891
418.188	15154
418.215	15216
418.326	15131
418.449	15353
418.505	15347
418.551	15180
418.596	15132
418.629	15100
418.693	15191
418.778	15367
418.869	15606
418.985	15695
419.195	15585
419.258	15681
419.259	15703
419.357	15890
419.380	15926
419.410	15842
419.530	16056
419.615	15956
419.677	15953
419.738	15931
419.770	15994
420.005	16065
420.039	16054
420.080	16096
420.163	16326
420.218	16333
420.337	16291
420.502	16496
420.522	16496
420.567	16254
420.756	16691
420.790	16443
420.878	16242
420.936	16215
421.031	16199
421.150	16305
421.205	16018
421.255	15981
421.285	16054
421.335	16236
421.421	16189
421.506	15883
421.559	15885
421.572	15980
421.576	16025
421.712	16215
421.746	16139
421.782	16025
421.837	15903
421.926	16010
422.058	15744
422.082	15743
422.169	15866
422.287	15350
422.348	15235
422.587	15311
422.645	15235
422.708	15275
422.856	15444
422.928	15305
422.960	15240
423.037	15047
423.099	15137
423.191	14930
423.247	15012
423.335	15044
423.336	15044
423.368	15045
423.396	15046
423.400	15004
423.428	14954
423.486	14753
423.581	14693
423.698	14628
423.726	14456
423.787	14497
423.824	14586
423.828	14614
423.849	14564
423.921	14621
423.998	14393
424.015	14334
424.031	14244
424.089	14177
424.176	14274
424.206	14340
424.239	14251
424.355	14130
424.425	13949
424.506	13910
424.576	13980
424.633	14060
424.658	14140
424.687	14164
424.690	14171
424.746	14290
424.775	14393
424.781	14400
424.808	14443
424.934	14624
425.054	14509
425.115	14560
425.168	14720
425.169	14743
425.198	14836
425.348	14986
425.466	15042
425.557	15034
425.620	15339
425.649	15279
425.766	15343
425.919	15583
425.978	15573
426.185	15477
426.238	15607
426.364	15799
426.399	15723
426.466	15768
426.547	15684
426.576	15879
426.610	15769
426.698	15828
426.764	15668
426.879	15173
426.998	15084
427.118	14834
427.240	15294
427.299	15468
427.372	15455
427.417	15502
427.476	15646
427.508	15638
427.596	15571
427.629	15465
427.750	15200
427.836	15126
427.958	15222
428.076	15330
428.141	15381
428.195	15367
428.348	15540
428.452	15635
428.501	15786
428.560	15607
428.590	15905
428.622	15978
428.737	16144
428.798	16122
428.887	16041
428.948	16012
429.008	16039
429.099	16015
429.216	15946
429.307	16220
429.367	16422
429.429	16294
429.607	16670
429.698	16567
429.760	16434
429.787	16412
429.936	16645
429.996	16440
430.029	16349
430.089	16487
430.151	16410
430.238	16547
430.301	16491
430.476	16394
430.536	16459
430.596	16447
430.717	16378
430.746	16302
430.750	16293
430.811	16222
430.836	16218
430.880	16049
430.957	16047
431.024	16047
431.026	16108
431.048	16091
431.168	16144
431.289	16241
431.360	16144
431.496	16429
431.677	16204
431.738	16330
431.857	16461
431.919	16516
431.978	16520
432.012	16556
432.128	16506
432.194	16494
432.248	16571
432.308	16631
432.429	16725
432.548	16520
432.607	16420
432.649	16390
432.726	16323
432.915	16056
432.971	15956
433.032	15810
433.057	15802
433.108	15904
433.178	15794
433.248	15646
433.301	15540
433.336	15554
433.419	15677
433.479	15589
433.597	15639
433.667	15709
433.751	15816
433.908	15563
433.957	15458
434.032	15740
434.107	15486
434.198	15413
434.303	15646
434.378	15553
434.436	15683
434.482	15600
434.556	15538
434.562	15524
434.647	15399
434.681	15366
434.769	15489
434.829	15252
434.985	15010
435.046	14994
435.100	14748
435.247	14669
435.312	14994
435.396	14837
435.516	14530
435.546	14511
435.611	14641
435.696	14471
435.789	14342
435.881	14533
436.065	14676
436.067	14667
436.187	15020
436.585	15150
436.598	15471
436.608	15548
436.635	15558
436.763	15277
436.784	15217
436.809	15092
437.057	15161
437.109	15263
437.273	15366
437.279	15487
437.321	15391
437.379	15338
437.411	15373
437.573	15418
437.590	15443
437.593	15496
437.635	15590
437.656	15562
437.712	15604
437.773	15632
437.909	15630
437.971	15422
438.011	15453
438.068	15516
438.135	15512
438.216	15625
438.280	15742
438.369	15922
438.429	15985
438.490	15955
438.547	15931
438.579	15915
438.670	15830
438.795	15722
438.819	15694
438.856	15744
438.861	15756
438.933	15745
439.041	15479
439.110	15500
439.117	15540
439.239	15429
439.296	15543
439.358	16060
439.465	16038
439.507	15649
439.630	15743
439.648	15841
439.761	15903
439.787	15795
439.886	15805
439.959	15767
440.037	15730
440.077	15593
440.175	15624
440.198	15695
440.311	15772
440.376	15461
440.439	15382
440.527	15640
440.649	15440
440.709	15289
440.785	15332
440.830	15254
440.938	15112
441.006	14865
441.077	14984
441.159	15109
441.186	15127
441.376	15173
441.560	15176
441.581	15215
441.608	15262
441.638	15339
441.759	15251
441.832	15336
441.879	15252
441.883	15276
441.966	15366
442.045	15386
442.086	15428
442.092	15500
442.125	15453
442.176	15474
442.237	15369
442.296	15381
442.392	15440
442.449	15380
442.506	15447
442.563	15567
442.577	15659
442.665	15703
442.716	15601
442.770	15539
442.807	15541
442.894	15565
442.939	15680
442.960	15783
443.047	15810
443.346	16171
443.468	16128
443.526	16282
443.707	16393
443.712	16374
443.800	16288
443.829	16150
443.976	16030
444.020	15951
444.128	15692
444.191	15292
444.308	15649
444.398	15707
444.518	16421
444.577	16412
444.612	16362
444.668	16020
444.757	16401
444.848	16103
444.936	16190
444.972	16267
445.087	16355
445.147	16555
445.236	16449
445.267	16436
445.326	16318
445.386	16261
445.449	16380
445.540	16572
445.630	16151
445.686	16175
445.778	16492
445.859	16459
445.899	16229
445.957	16296
446.031	16543
446.081	16576
446.197	16344
446.239	16279
446.287	16248
446.384	16149
446.388	16142
446.527	16140
446.561	16119
446.646	16143
446.713	16148
446.768	16032
446.888	15922
446.980	15988
447.052	15854
447.107	15938
447.165	15947
447.190	16019
447.264	15819
447.311	15777
447.347	15777
447.411	15794
447.490	15529
447.531	15511
447.580	15462
447.636	15615
447.697	15578
447.788	15316
447.824	15231
448.073	15074
448.074	15077
448.165	15156
448.207	15081
448.239	14900
448.301	14707
448.330	14725
448.478	14858
448.542	14805
448.596	14865
448.660	14968
448.748	15084
448.812	15188
448.873	15592
448.929	15600
448.959	15574
449.026	15477
449.052	15546
449.200	15714
449.232	15695
449.348	16229
449.418	16322
449.500	16093
449.592	15846
449.597	15796
449.717	15517
449.797	15233
449.922	14966
450.008	15158
450.141	15048
450.201	14902
450.254	15382
450.428	15311
450.521	15393
450.549	15489
450.615	15371
450.821	15687
450.939	15598
451.060	15384
451.179	15362
451.253	15477
451.287	15489
451.386	15546
451.418	15607
451.540	15500
451.603	15576
451.629	15771
451.689	15839
451.720	15779
451.751	15854
451.780	15771
451.836	15953
451.995	16129
452.020	16111
452.081	16285
452.149	16382
452.196	16359
452.267	16363
452.316	16307
452.380	16419
452.694	16700
452.696	16715
452.706	16835
452.720	16876
452.781	16869
452.832	16882
452.929	16942
452.979	16962
453.102	16944
453.193	17000
453.336	16630
453.372	16675
453.429	16654
453.459	16686
453.520	16580
453.731	16543
453.882	16287
453.969	16250
454.042	16070
454.120	16109
454.178	15953
454.211	16159
454.298	16199
454.360	16231
454.461	16162
454.509	16107
454.658	16077
454.728	16074
454.746	16082
454.836	15992
454.932	16055
454.989	15833
455.050	15786
455.167	15808
455.199	15789
455.316	15877
455.531	15842
455.623	16353
455.627	16351
455.777	15526
455.796	15441
455.858	15484
455.953	15857
456.038	15659
456.164	16270
456.217	15957
456.279	16328
456.367	16285
456.426	16430
456.496	16200
456.551	16209
456.721	16474
456.847	16263
457.186	16475
457.247	16636
457.323	16824
457.392	16922
457.513	16966
457.520	17044
457.543	17140
457.954	17203
457.968	17126
458.020	17451
458.034	17443
458.071	17427
458.145	17251
458.170	17327
458.238	17368
458.314	17428
458.330	17333
458.352	17538
458.411	17476
458.476	17447
458.506	17368
458.545	17215
458.628	17232
458.651	17323
458.681	17563
458.711	17492
458.769	17346
458.802	17391
458.928	17417
459.007	17349
459.041	17278
459.142	17357
459.200	17342
459.218	17330
459.279	17277
459.398	17254
459.502	17313
459.519	17339
459.552	17319
459.580	17052
459.669	16996
459.701	17084
459.926	17184
460.009	16975
460.065	17017
460.117	17079
460.153	16941
460.214	17045
460.272	16919
460.329	16862
460.433	16820
460.473	16849
460.601	16853
460.633	17088
460.748	16852
460.762	16931
460.825	17021
460.844	16880
460.929	16769
460.990	16792
461.051	16867
461.142	17107
461.230	16780
461.259	16876
461.318	16983
461.429	17038
461.477	16795
461.498	16713
461.649	16791
461.816	16870
461.857	16840
461.972	16844
462.130	16636
462.220	16430
462.308	16968
462.341	16932
462.402	16659
462.430	16725
462.490	16565
462.563	16900
462.607	16960
462.668	17117
462.728	16841
